Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,TWIIOpen,TWIIHigh,TWIILow,TWIIClose,TWIIVolume,MacroMicroOldMarginMaintenanceRate,Status
2024-04-30,171.802095,165.108196,487730639.69,468727263.44,19003376.25,283890973.0,172.285111,169.549588,175732036.11,172941783.5,2790252.61,102000710.0,171.929768,166.282165,663462675.8,641669046.94,21793628.86,385891683.0,20508.48,20559.97,20396.6,20396.6,,164.0046,ok
2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20240501: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-05-02,171.283923,164.598682,491741070.25,472548330.05,19192740.2,287091200.0,172.751924,170.073917,176611604.35,173873764.2,2737840.15,102234233.0,171.66941,166.036441,668352674.6,646422094.25,21930580.35,389325433.0,20360.67,20360.67,20222.44,20222.44,,163.5089,ok
2024-05-03,170.61695,163.932691,490961219.48,471726836.25,19234383.23,287756416.0,171.930881,169.260932,176844707.09,174098449.85,2746257.24,102858024.0,170.962939,165.335743,667805926.57,645825286.1,21980640.47,390614440.0,20381.98,20521.49,20272.34,20330.32,,162.9666,ok
2024-05-06,171.013779,164.310009,494545379.65,475159115.25,19386264.4,289184522.0,171.941443,169.287113,177812708.18,175067741.1,2744967.08,103414689.0,171.258135,165.62103,672358087.83,650226856.35,22131231.48,392599211.0,20479.8,20639.9,20479.8,20523.31,,163.4264,ok
2024-05-07,170.67906,163.944785,493581143.31,474106516.61,19474626.7,289186701.0,172.296888,169.647805,178171129.69,175431729.8,2739399.89,103409372.0,171.105194,165.446955,671752273.0,649538246.41,22214026.59,392596073.0,20634.62,20689.19,20493.8,20653.53,,163.0675,ok
2024-05-08,171.427059,164.735661,497852854.81,478419917.69,19432937.12,290416728.0,173.292156,170.653021,179665188.18,176928996.2,2736191.98,103677623.0,171.917725,166.29239,677518042.99,655348913.89,22169129.1,394094351.0,20604.18,20700.51,20547.48,20700.51,,163.9059,ok
2024-05-09,169.418512,162.727655,491285008.06,471882654.92,19402353.14,289983074.0,170.332072,167.750299,175434059.05,172774953.45,2659105.6,102995318.0,169.657946,164.044034,666719067.11,644657608.37,22061458.74,392978392.0,20710.05,20754.61,20560.77,20560.77,,161.9824,ok
2024-05-10,169.452384,162.717146,494747101.15,475082348.48,19664752.67,291968216.0,169.470695,166.834875,173817997.95,171114563.65,2703434.3,102565224.0,169.457144,163.787615,668565099.1,646196912.13,22368186.97,394533440.0,20582.12,20765.82,20574.01,20708.84,,162.0225,ok
2024-05-13,169.216088,162.452975,490007211.86,470422937.23,19584274.63,289574837.0,168.293502,165.637596,171632815.03,168924210.05,2708604.98,101984220.0,168.975794,163.282431,661640026.89,639347147.28,22292879.61,391559057.0,20905.16,20933.28,20816.42,20857.71,,161.8983,ok
2024-05-14,170.897197,164.205636,497048446.49,477586280.07,19462166.42,290846460.0,169.727002,167.050775,174136875.79,171391115.35,2745760.44,102598216.0,170.592046,164.947561,671185322.28,648977395.42,22207926.86,393444676.0,20835.95,20994.53,20816.77,20985.85,,163.6235,ok
2024-05-15,171.121004,164.44916,495638570.81,476314097.85,19324472.96,289642159.0,170.537007,167.839724,176998839.75,174199354.25,2799485.5,103789109.0,170.966943,165.343608,672637410.56,650513452.1,22123958.46,393431268.0,20984.7,21308.32,20984.7,21147.21,,163.9588,ok
2024-05-16,172.287359,165.526627,499588208.74,479983856.56,19604352.18,289973804.0,171.579783,168.880457,178464169.25,175656537.05,2807632.2,104012353.0,172.100559,166.412038,678052377.99,655640393.61,22411984.38,393986157.0,21319.02,21515.52,21249.88,21304.26,,165.1096,ok
2024-05-17,172.827987,166.119386,502666674.15,483154845.97,19511828.18,290847960.0,172.040665,169.388376,180525731.27,177742630.9,2783100.37,104932012.0,172.619246,166.986084,683192405.42,660897476.87,22294928.55,395779972.0,21346.75,21346.75,21218.34,21258.47,,165.6354,ok
2024-05-20,172.261598,165.393878,499644394.76,479724587.17,19919807.59,290049785.0,171.297136,168.65389,179893641.31,177117745.35,2775895.96,105018476.0,172.005221,166.260466,679538036.07,656842332.52,22695703.55,395068261.0,21278.38,21338.35,21102.18,21271.63,,165.0018,ok
2024-05-21,172.341219,165.525389,500550109.14,480754123.27,19795985.87,290441319.0,172.102125,169.508107,182798337.45,180043100.25,2755237.2,106215038.0,172.277195,166.591865,683348446.59,660797223.52,22551223.07,396656357.0,21239.26,21307.08,21131.62,21236.75,,165.0507,ok
2024-05-22,173.539687,166.744471,506057862.09,486242380.91,19815481.18,291609298.0,173.727001,171.139419,186066272.48,183294902.05,2771370.43,107102679.0,173.590003,167.925049,692124134.57,669537282.96,22586851.61,398711977.0,21248.99,21567.48,21248.99,21551.83,,166.2617,ok
2024-05-23,172.108654,165.38784,501886858.64,482288261.09,19598597.55,291610473.0,172.032218,169.457466,185113887.28,182343345.4,2770541.88,107604197.0,172.088051,166.484765,687000745.92,664631606.49,22369139.43,399214670.0,21668.84,21668.84,21475.99,21607.43,,164.9132,ok
2024-05-24,173.541612,166.926155,509904030.99,490466338.67,19437692.32,293822343.0,173.920824,171.377469,188276671.58,185523381.95,2753289.63,108254243.0,173.64371,168.124617,698180702.57,675989720.62,22190981.95,402076586.0,21442.67,21608.72,21381.25,21565.34,,166.3643,ok
2024-05-27,175.954102,169.473652,525354685.07,506005690.16,19348994.91,298574843.0,175.925262,173.460872,191392777.9,188711716.9,2681061.0,108792095.0,175.9464,170.538486,716747462.97,694717407.06,22030055.91,407366938.0,21699.98,21871.34,21699.98,21803.77,,168.7431,ok
2024-05-28,177.027903,170.533206,528529882.28,509139486.86,19390395.42,298557388.0,177.628288,175.165354,194327233.73,191632757.7,2694476.03,109401062.0,177.188906,171.775396,722857116.01,700772244.56,22084871.45,407958450.0,21812.2,21937.4,21812.2,21858.41,,169.7287,ok
2024-05-29,175.762415,169.27918,524987491.86,505622614.5,19364877.36,298691555.0,177.780511,175.278185,194995085.06,192250457.1,2744627.96,109683049.0,176.304444,170.890419,719982576.92,697873071.6,22109505.32,408374604.0,21846.41,21906.1,21662.5,21662.5,,168.5099,ok
2024-05-30,173.319192,166.890607,518280430.95,499056882.05,19223548.9,299032337.0,175.075696,172.560199,192844742.48,190073938.95,2770803.53,110149351.0,173.792033,168.416828,711125173.43,689130821.0,21994352.43,409181688.0,21481.39,21558.36,21364.24,21364.48,,166.1716,ok
2024-05-31,171.974425,165.467658,515119183.06,495629305.03,19489878.03,299532435.0,175.127795,172.61137,193529297.38,190748459.6,2780837.78,110507471.0,172.824272,167.392918,708648480.44,686377764.63,22270715.81,410039906.0,21400.83,21539.03,21174.22,21174.22,,165.0074,ok
2024-06-03,174.326149,167.766045,525136293.59,505374778.25,19761515.34,301237821.0,177.458095,175.030233,196550678.11,193861604.1,2689074.01,110758925.0,175.168124,169.718909,721686971.7,699236382.35,22450589.35,411996746.0,21388.71,21612.54,21372.08,21536.76,,167.1917,ok
2024-06-04,172.811749,166.118932,519522156.19,499401608.27,20120547.92,300628955.0,175.100716,172.698186,192465107.07,189824322.75,2640784.32,109916802.0,173.424582,167.880418,711987263.26,689225931.02,22761332.24,410545757.0,21513.85,21529.98,21308.97,21356.62,,165.6161,ok
2024-06-05,172.34855,165.647098,521104489.47,500842314.06,20262175.41,302355018.0,174.003916,171.640043,192034979.41,189426151.25,2608828.16,110362447.0,172.791202,167.249638,713139468.88,690268465.31,22871003.57,412717465.0,21385.0,21510.86,21264.63,21484.88,,165.2191,ok
2024-06-06,172.72489,166.018037,524426712.96,504063390.35,20363322.61,303619654.0,174.195909,171.818414,192135401.06,189513060.8,2622340.26,110298458.0,173.116878,167.563687,716562114.02,693576451.15,22985662.87,413918112.0,21856.13,21970.63,21847.68,21902.7,,165.409,ok
2024-06-07,174.131351,167.509919,530461720.61,510290647.18,20171073.43,304633093.0,175.319289,172.983101,194224530.93,191636424.4,2588106.53,110783321.0,174.448151,168.969508,724686251.54,701927071.58,22759179.96,415416414.0,21823.62,21920.85,21823.62,21858.38,,166.701,ok
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20240610: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-06-11,172.019668,165.435928,521921826.9,501946218.97,19975607.93,303408228.0,173.782426,171.419308,191080141.27,188481806.5,2598334.77,109953662.0,172.488559,167.027499,713001968.17,690428025.47,22573942.7,413361890.0,21984.42,22003.71,21792.12,21792.12,,164.6391,ok
2024-06-12,172.964281,166.361043,525144447.56,505096069.01,20048378.55,303614391.0,175.705642,173.311026,192835222.37,190207153.8,2628068.57,109749021.0,173.692119,168.206281,717979669.93,695303222.81,22676447.12,413363412.0,21841.81,22094.94,21841.81,22048.96,,165.4568,ok
2024-06-13,175.414683,168.891067,533894520.75,514039152.41,19855368.34,304361363.0,177.23094,174.844916,195771707.14,193136071.7,2635635.44,110461360.0,175.898327,170.476491,729666227.89,707175224.11,22491003.78,414822723.0,22217.64,22440.1,22211.08,22312.04,,167.6997,ok
2024-06-14,177.310611,170.803811,543513377.24,523567966.81,19945410.43,306531783.0,177.851968,175.429719,195979504.83,193310368.8,2669136.03,110192486.0,177.453759,172.027019,739492882.07,716878335.61,22614546.46,416724269.0,22311.93,22504.72,22252.02,22504.72,,169.3584,ok
2024-06-17,177.300887,170.768208,545428408.2,525332011.28,20096396.92,307628696.0,177.814812,175.445383,197856043.44,195219559.65,2636483.79,111270845.0,177.437399,172.01059,743284451.64,720551570.93,22732880.71,418899541.0,22468.11,22567.34,22431.26,22496.53,,169.3951,ok
2024-06-18,177.284428,170.77923,546238182.47,526194755.54,20043426.93,308114023.0,177.913767,175.535175,199034652.1,196373687.7,2660964.4,111871417.0,177.452065,172.04607,745272834.57,722568443.24,22704391.33,419985440.0,22690.34,22787.67,22642.94,22757.43,,169.2855,ok
2024-06-19,176.923921,170.403681,547495999.95,527318933.39,20177066.56,309452784.0,176.333432,173.89911,196384474.14,193673343.05,2711131.09,111371095.0,176.767648,171.328746,743880474.09,720992276.44,22888197.65,420823879.0,22858.45,23275.3,22858.45,23209.54,,168.9489,ok
2024-06-20,179.451584,172.940998,559366243.67,539072180.85,20294062.82,311708725.0,179.222883,176.790627,201486824.1,198752421.95,2734402.15,112422488.0,179.390963,173.961402,760853067.77,737824602.8,23028464.97,424131213.0,23196.69,23406.1,23180.7,23406.1,,171.3305,ok
2024-06-21,178.284132,171.929696,561965169.91,541935505.91,20029664.0,315207621.0,178.855973,176.403192,202335693.82,199560918.25,2774775.57,113127725.0,178.435161,173.111192,764300863.73,741496424.16,22804439.57,428335346.0,23193.9,23351.17,23151.15,23253.39,,170.2327,ok
2024-06-24,175.009878,168.706857,551667323.62,531798898.15,19868425.47,315220677.0,175.893619,173.446094,198904572.42,196136854.8,2767717.62,113082313.0,175.243207,169.95813,750571896.04,727935752.95,22636143.09,428302990.0,23124.31,23131.68,22813.7,22813.7,,167.043,ok
2024-06-25,175.559984,169.228031,556836491.24,536752969.42,20083521.82,317177342.0,175.969822,173.53979,198648058.27,195904853.85,2743204.42,112887571.0,175.667562,170.359823,755484549.51,732657823.27,22826726.24,430064913.0,22695.15,22875.97,22503.0,22875.97,,167.5111,ok
2024-06-26,176.63194,170.288503,560921462.06,540776915.04,20144547.02,317565136.0,176.716089,174.29906,200493088.59,197750850.7,2742237.89,113454915.0,176.65409,171.344179,761414550.65,738527765.74,22886784.91,431020051.0,22938.57,23074.74,22893.75,22986.69,,168.5408,ok
2024-06-27,175.201295,168.895077,557110241.65,537057542.35,20052699.3,317982947.0,175.150891,172.700806,199457848.79,196667747.05,2790101.74,113877724.0,175.188004,169.898613,756568090.44,733725289.4,22842801.04,431860671.0,22859.93,22922.56,22765.16,22905.98,,167.1772,ok
2024-06-28,176.25896,169.864444,560492375.13,540158218.44,20334156.69,317993692.0,177.6417,175.211876,203937824.79,201148316.2,2789508.59,114802901.0,176.625743,171.282895,764430199.92,741306534.64,23123665.28,432796593.0,22896.72,23142.4,22896.72,23032.25,,168.1169,ok
2024-07-01,175.696934,169.312842,562552230.02,542111433.71,20440796.31,320183294.0,177.998212,175.433815,205184063.85,202228004.55,2956059.3,115273104.0,176.306123,170.933173,767736293.87,744339438.26,23396855.61,435456398.0,23042.7,23187.88,23015.17,23058.57,,167.6823,ok
2024-07-02,174.612716,168.198228,562178487.84,541526570.1,20651917.74,321957358.0,177.828506,175.232488,205471089.7,202471533.8,2999555.9,115544518.0,175.462008,170.05598,767649577.54,743998103.9,23651473.64,437501876.0,23012.74,23041.9,22833.78,22879.37,,166.5777,ok
2024-07-03,176.137255,169.758696,573120528.14,552365788.18,20754739.96,325382912.0,178.853237,176.210862,208311687.01,205234092.9,3077594.11,116470739.0,176.853176,171.459459,781432215.15,757599881.08,23832334.07,441853651.0,23009.82,23172.43,22994.28,23172.43,,168.0526,ok
2024-07-04,178.045778,171.69285,581480021.83,560731983.26,20748038.57,326590178.0,180.113242,177.520171,211015221.81,207977258.75,3037963.06,117156973.0,178.591624,173.231364,792495243.64,768709242.01,23786001.63,443747151.0,23360.88,23571.82,23360.88,23522.53,,169.7496,ok
2024-07-05,178.664318,172.353293,587047450.57,566310957.4,20736493.17,328575653.0,182.900349,180.297106,214745678.96,211689177.7,3056501.26,117411301.0,179.779503,174.444595,801793129.53,778000135.1,23792994.43,445986954.0,23532.01,23628.86,23491.79,23556.59,,170.545,ok
2024-07-08,177.217823,170.91138,586040278.76,565185549.18,20854729.58,330689243.0,179.92548,177.30172,212128051.44,209034697.55,3093353.89,117897727.0,177.92945,172.590891,798168330.2,774220246.73,23948083.47,448586970.0,23550.64,24011.64,23505.86,23878.15,,168.8518,ok
2024-07-09,176.706112,170.315578,580853483.57,559847057.84,21006425.73,328711597.0,178.709251,176.112011,209341101.93,206298678.3,3042423.63,117140607.0,177.232405,171.838499,790194585.5,766145736.14,24048849.36,445852204.0,23888.2,24126.66,23607.92,23900.08,,168.2188,ok
2024-07-10,178.01653,171.690033,590988773.88,569985730.18,21003043.7,331985335.0,180.770927,178.208857,213190780.47,210169224.1,3021556.37,117934219.0,178.738521,173.398766,804179554.35,780154954.28,24024600.07,449919554.0,23744.88,24040.61,23682.49,24007.08,,169.3615,ok
2024-07-11,178.366453,172.058982,596710912.11,575609764.59,21101147.52,334542120.0,180.090738,177.495869,212512037.8,209450020.65,3062017.15,118002758.0,178.816066,173.47667,809222949.91,785059785.24,24163164.67,452544878.0,24242.03,24416.67,24151.8,24390.03,,169.6217,ok
2024-07-12,176.309691,169.880355,588318861.01,566865135.43,21453725.58,333684925.0,177.613382,174.924182,208261786.15,205108545.5,3153240.65,117255684.0,176.648683,171.191874,796580647.16,771973680.93,24606966.23,450940609.0,23955.67,24045.73,23774.22,23916.93,,167.43,ok
2024-07-15,175.844099,169.410961,589240230.54,567683273.59,21556956.95,335092411.0,178.016205,175.287526,208870398.55,205668779.35,3201619.2,117332239.0,176.407415,170.934995,798110629.09,773352052.94,24758576.15,452424650.0,23927.91,24018.31,23759.51,23879.36,,167.1567,ok
2024-07-16,176.274206,169.822528,592069901.48,570399999.85,21669901.63,335880055.0,178.146865,175.413524,209945530.51,206724296.2,3221234.31,117849691.0,176.760602,171.274708,802015431.99,777124296.05,24891135.94,453729746.0,23880.33,24174.18,23861.77,23997.25,,167.5962,ok
2024-07-17,175.712964,169.235943,598294820.21,576240854.03,22053966.18,340495549.0,180.305456,177.606116,212613368.44,209430348.8,3183019.64,117918433.0,176.894297,171.389014,810908188.65,785671202.83,25236985.82,458413982.0,23827.27,23993.68,23650.94,23769.82,,167.0889,ok
2024-07-18,172.775531,166.330072,587507911.4,565590698.07,21917213.33,340041155.0,176.722191,174.035485,207678653.73,204521317.1,3157336.63,117517021.0,173.789172,168.309093,795186565.13,770112015.17,25074549.96,457558176.0,23373.01,23450.91,23148.74,23398.47,,164.1251,ok
2024-07-19,168.430741,162.037862,567386689.18,545851223.86,21535465.32,336866469.0,172.386432,169.725165,200338814.07,197246023.55,3092790.52,116214955.0,169.445372,164.009648,767725503.25,743097247.41,24628255.84,453081424.0,23228.04,23235.82,22865.84,22869.26,,160.8522,ok
2024-07-22,163.626792,157.087798,542589056.3,520905648.38,21683407.92,331601598.0,167.863328,165.20434,192421526.26,189373531.25,3047995.01,114629877.0,164.715092,159.17281,735010582.56,710279179.63,24731402.93,446231475.0,22818.86,22818.86,22130.88,22256.99,,156.09,ok
2024-07-23,166.969986,160.409964,549160374.2,527584614.03,21575760.17,328897658.0,170.113835,167.362497,194612622.21,191465052.95,3147569.26,114401408.0,167.781314,162.204192,743772996.41,719049666.98,24723329.43,443299066.0,22514.75,22871.84,22514.75,22871.84,,159.4378,ok
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20240724: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20240725: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-07-26,162.902288,156.444351,540590481.74,519159849.32,21430632.42,331849533.0,166.585995,163.767322,189865551.88,186652982.75,3212569.13,113974498.0,163.844024,158.316462,730456033.62,705812832.07,24643201.55,445824031.0,22206.93,22206.93,21889.61,22119.21,,155.6115,ok
2024-07-29,160.429874,153.797561,522159403.11,500572871.74,21586531.37,325475169.0,161.52426,158.596505,180715483.8,177439873.05,3275610.75,111881326.0,160.709832,155.025192,702874886.91,678012744.79,24862142.12,437356495.0,22321.37,22471.4,22128.14,22164.49,,152.2697,ok
2024-07-30,163.291844,156.62182,532244406.27,510503680.91,21740725.36,325946717.0,165.638087,162.703836,185737935.51,182447619.05,3290316.46,112134799.0,163.892407,158.178621,717982341.78,692951299.96,25031041.82,438081516.0,22040.04,22276.39,21833.85,22223.57,,155.0692,ok
2024-07-31,163.222855,156.482484,536764083.78,514598136.57,22165947.21,328853507.0,165.370546,162.419061,186640273.72,183309173.6,3331100.12,112861860.0,163.771608,157.999328,723404357.5,697907310.17,25497047.33,441715367.0,22088.78,22315.31,22046.29,22199.35,,155.1812,ok
2024-08-01,166.867469,160.073954,549324262.18,526960152.32,22364109.86,329197935.0,169.374446,166.425714,192641535.91,189287733.9,3353802.01,113737072.0,167.511212,161.704962,741965798.09,716247886.22,25717911.87,442935007.0,22546.4,22652.21,22465.06,22642.1,,158.9715,ok
2024-08-02,159.506568,152.666575,519760880.9,497472389.2,22288491.7,325855472.0,162.262854,159.214042,182409377.88,178982025.05,3427352.83,112415980.0,160.213552,154.345991,702170258.78,676454414.25,25715844.53,438271452.0,22141.2,22141.2,21636.22,21638.09,,151.8763,ok
2024-08-05,148.200627,140.899741,455818752.83,433363513.36,22455239.47,307568708.0,150.125827,146.572505,157172685.35,153452571.5,3720113.85,104693968.0,148.689531,142.340338,612991438.18,586816084.86,26175353.32,412262676.0,20982.92,20982.92,19783.5,19830.88,,139.4226,ok
2024-08-06,149.340223,141.722203,434971380.66,412782982.03,22188398.63,291262041.0,149.336407,145.723448,147633878.99,144062109.85,3571769.14,98859938.0,149.339256,142.73615,582605259.65,556845091.88,25760167.77,390121979.0,20344.39,20751.5,19662.74,20501.02,,140.5618,ok
2024-08-07,158.77453,150.989811,463072485.72,440368029.92,22704455.8,291654137.0,158.772085,155.024511,156459121.53,152766142.15,3692979.38,98543218.0,158.773913,152.008763,619531607.25,593134172.07,26397435.18,390197355.0,20638.28,21306.23,20638.28,21295.28,,149.5032,ok
2024-08-08,156.440932,148.632333,459547702.24,436609820.75,22937881.49,293751576.0,158.458249,154.679043,156813832.56,153073845.75,3739986.81,98962240.0,156.949287,150.156079,616361534.8,589683666.5,26677868.3,392713816.0,21047.16,21074.19,20723.26,20870.1,,147.5437,ok
2024-08-09,160.277664,152.237659,472753321.53,449038607.59,23714713.94,294958954.0,161.583252,157.693709,160575782.19,156710489.85,3865292.34,99376501.0,160.606685,153.612639,633329103.72,605749097.44,27580006.28,394335455.0,21212.0,21613.76,21212.0,21469.0,,151.886,ok
2024-08-12,163.468687,155.25871,479012893.74,454955166.56,24057727.18,293030367.0,164.073081,159.884764,163834286.13,159652064.1,4182222.03,99854458.0,163.622298,156.434454,642847179.87,614607230.66,28239949.21,392884825.0,21598.93,21897.98,21598.93,21773.26,,155.4365,ok
2024-08-13,164.301058,156.138963,482905344.2,458915729.54,23989614.66,293914933.0,165.735481,161.541818,166401832.25,162191308.65,4210523.6,100402057.0,164.666295,157.514653,649307176.45,621107038.19,28200138.26,394316990.0,21816.07,21866.63,21698.47,21796.57,,156.5112,ok
2024-08-14,165.502744,157.145223,484644172.54,460170719.73,24473452.81,292831503.0,167.177669,162.734054,166345206.09,161923717.9,4421488.19,99502049.0,165.927532,158.56264,650989378.63,622094437.63,28894941.0,392333552.0,21952.03,22155.29,21942.22,22027.25,,157.9805,ok
2024-08-15,164.420778,156.116245,482536805.72,458164927.52,24371878.2,293476780.0,168.578926,163.895541,169249535.93,164547520.25,4702015.68,100397802.0,165.480681,158.099171,651786341.65,622712447.77,29073893.88,393874582.0,22005.69,22089.04,21895.17,21895.17,,158.0289,ok
2024-08-16,167.302435,159.013554,490800156.32,466483807.83,24316348.49,293361035.0,171.489732,166.751757,173837682.3,169034837.4,4802844.9,101369149.0,168.377759,161.000772,664637838.62,635518645.23,29119193.39,394730184.0,22114.72,22374.94,22114.72,22349.33,,161.0827,ok
2024-08-19,168.111226,159.803493,496631858.21,472089269.25,24542588.96,295418617.0,173.092809,168.348187,176745508.92,171900763.4,4844745.52,102110255.0,169.390808,161.998305,673377367.13,643990032.65,29387334.48,397528872.0,22338.83,22485.91,22307.17,22409.63,,162.0234,ok
2024-08-20,168.39621,160.08908,497822679.32,473264657.86,24558021.46,295625821.0,173.994107,169.333728,178713079.09,173926303.95,4786775.14,102712145.0,169.839638,162.472829,676535758.41,647190961.81,29344796.6,398337966.0,22464.07,22545.89,22369.25,22429.1,,162.536,ok
2024-08-21,167.261924,158.956804,496876298.12,472204710.27,24671587.85,297064799.0,172.538666,168.015088,177928252.95,173263371.6,4664881.35,103123698.0,168.621676,161.291013,674804551.07,645468081.87,29336469.2,400188497.0,22316.78,22358.88,22165.82,22237.89,,161.4413,ok
2024-08-22,165.226422,156.791437,491726966.9,466623780.82,25103186.08,297607949.0,172.048823,167.494388,177654557.78,172951729.1,4702828.68,103258223.0,166.983789,159.548387,669381524.68,639575509.92,29806014.76,400866172.0,22254.59,22315.92,22096.26,22148.83,,161.2429,ok
2024-08-23,167.93643,159.524891,504955523.03,479663495.11,25292027.92,300682540.0,172.856095,168.255946,179222891.72,174453305.45,4769586.27,103683293.0,169.197879,161.763618,684178414.75,654116800.56,30061614.19,404365833.0,22042.59,22159.27,21935.98,22158.05,,162.2765,ok
2024-08-26,168.308584,159.973449,509074074.03,483863231.64,25210842.39,302464712.0,171.554807,166.986872,178713949.11,173955389.15,4758559.96,104173093.0,169.140207,161.770158,687788023.14,657818620.79,29969402.35,406637805.0,22250.49,22449.45,22164.53,22240.12,,161.9435,ok
2024-08-27,168.506645,160.29338,514017479.18,488963501.96,25053977.22,305042854.0,174.029154,169.503094,183058806.66,178297907.55,4760899.11,105188586.0,169.922687,162.654869,697076285.84,667261409.51,29814876.33,410231440.0,22179.21,22205.11,22059.51,22185.0,,163.1302,ok
2024-08-28,169.741383,161.622216,522351367.76,497365958.85,24985408.91,307733658.0,174.091799,169.568157,184014998.0,179233509.65,4781488.35,105699981.0,170.853627,163.653705,706366365.76,676599468.5,29766897.26,413433639.0,22210.57,22370.66,22108.86,22370.66,,163.4921,ok
2024-08-29,169.721098,161.713492,527867570.71,502962265.24,24905305.47,311020596.0,173.837327,169.462122,184663453.36,180015771.95,4647681.41,106227734.0,170.769054,163.686224,712531024.07,682978037.19,29552986.88,417248330.0,22136.31,22273.62,22010.89,22201.85,,163.5428,ok
2024-08-30,170.01333,161.980896,530886271.78,505804067.87,25082203.91,312261557.0,174.236011,169.869258,186422375.96,181750203.95,4672172.01,106994171.0,171.090959,163.994008,717308647.74,687554271.82,29754375.92,419255728.0,22230.07,22342.25,22230.07,22268.09,,163.8356,ok
2024-09-02,168.605335,160.560056,528162094.59,502959978.36,25202116.23,313253489.0,173.035247,168.640313,186085278.54,181358885.55,4726392.99,107541834.0,169.737479,162.625112,714247373.13,684318863.91,29928509.22,420795323.0,22341.9,22439.31,22178.04,22235.1,,162.5972,ok
2024-09-03,167.286436,159.221277,524771575.78,499471457.74,25300118.04,313696428.0,171.669752,167.137433,184216503.84,179352932.85,4863570.99,107308656.0,168.403686,161.239001,708988079.62,678824390.59,30163689.03,421005084.0,22240.11,22303.5,22092.21,22092.21,,161.3644,ok
2024-09-04,159.698456,151.443338,494642242.53,469073239.23,25569003.3,309735143.0,164.2206,159.591696,171792875.96,166950531.55,4842344.41,104611039.0,160.840174,153.500575,666435118.49,636023770.78,30411347.71,414346182.0,21574.65,21574.65,20922.17,21092.75,,153.785,ok
2024-09-05,159.780728,151.417557,495543677.11,469606150.97,25937526.14,310139829.0,164.080484,159.537557,171068465.3,166332060.75,4736404.55,104258874.0,160.862507,153.460473,666612142.41,635938211.72,30673930.69,414398703.0,21271.09,21488.81,21150.99,21187.71,,153.9291,ok
2024-09-06,161.200804,152.723845,499109759.59,472863408.01,26246351.58,309619895.0,164.301532,159.6604,171569889.83,166723443.9,4846445.93,104423792.0,161.982822,154.473277,670679649.42,639586851.91,31092797.51,414043687.0,21255.45,21461.71,21125.14,21435.19,,155.3467,ok
2024-09-09,160.804131,152.49607,500097900.09,474259983.19,25837916.9,310998167.0,165.656894,161.087906,174048604.72,169248164.95,4800439.77,105065718.0,162.029565,154.665707,674146504.81,643508148.14,30638356.67,416063885.0,21127.81,21163.91,20922.51,21144.44,,155.1382,ok
2024-09-10,158.07442,149.662439,488486838.36,462491854.64,25994983.72,309023332.0,162.441962,157.691112,169569645.79,164610336.45,4959309.34,104387834.0,159.17724,151.689708,658056484.15,627102191.09,30954293.06,413411166.0,21252.57,21324.43,20977.0,21064.08,,152.474,ok
2024-09-11,158.708938,150.188919,490685193.64,464343595.55,26341598.09,309173005.0,163.215607,158.330227,170134744.66,165042260.65,5092484.01,104239262.0,159.845266,152.241698,660819938.3,629385856.2,31434082.1,413412267.0,21089.18,21134.05,21031.0,21031.0,,153.1506,ok
2024-09-12,162.889198,154.328327,504478612.56,477965029.39,26513583.17,309706609.0,167.506802,162.843389,176364420.6,171454410.65,4910009.95,105287916.0,164.060727,156.488677,680843033.16,649419440.04,31423593.12,414994525.0,21373.64,21706.85,21373.64,21653.25,,157.5195,ok
2024-09-13,163.796955,155.195598,509638600.01,482876296.75,26762303.26,311140460.0,169.530239,164.820529,179982777.15,174982685.3,5000091.85,106165589.0,165.255543,157.644248,689621377.16,657858982.05,31762395.11,417306049.0,21754.36,21796.39,21643.22,21759.65,,158.5046,ok
